"gene","module"
"AAD021_004242","royalblue"
"AAD021_004244","black"
"AAD021_004246","turquoise"
"AAD021_004247","lightgreen"
"AAD021_004248","magenta"
"AAD021_004251","grey"
"AAD021_004255","blue"
"AAD021_004256","lightgreen"
"AAD021_004257","turquoise"
"AAD021_004261","paleturquoise"
"AAD021_004262","turquoise"
"AAD021_004271","brown"
"AAD021_004272","green"
"AAD021_004277","grey"
"AAD021_004278","darkgrey"
"AAD021_004279","yellowgreen"
"AAD021_004280","lightcyan"
"AAD021_004281","turquoise"
"AAD021_004282","pink"
"AAD021_004285","greenyellow"
"AAD021_004286","orange"
"AAD021_004288","pink"
"AAD021_004291","cyan"
"AAD021_004292","paleturquoise"
"AAD021_004294","turquoise"
"AAD021_004296","brown"
"AAD021_004298","blue"
"AAD021_004304","pink"
"AAD021_004305","purple"
"AAD021_004313","purple"
"AAD021_004314","tan"
"AAD021_004316","red"
"AAD021_004317","lightgreen"
"AAD021_004321","blue"
"AAD021_004322","cyan"
"AAD021_004323","tan"
"AAD021_004325","salmon"
"AAD021_004330","darkturquoise"
"AAD021_004331","darkolivegreen"
"AAD021_004332","green"
"AAD021_004333","pink"
"AAD021_004334","pink"
"AAD021_004335","turquoise"
"AAD021_004339","magenta"
"AAD021_004340","turquoise"
"AAD021_004341","turquoise"
"AAD021_004342","pink"
"AAD021_004343","lightgreen"
"AAD021_004344","red"
"AAD021_004345","pink"
"AAD021_004346","magenta"
"AAD021_004348","tan"
"AAD021_004349","magenta"
"AAD021_004350","yellowgreen"
"AAD021_004351","cyan"
"AAD021_004352","black"
"AAD021_004353","turquoise"
"AAD021_004355","lightsteelblue1"
"AAD021_004356","green"
"AAD021_004357","green"
"AAD021_004358","darkgreen"
"AAD021_004359","greenyellow"
"AAD021_004360","purple"
"AAD021_004363","green"
"AAD021_004366","darkturquoise"
"AAD021_004367","turquoise"
"AAD021_004370","midnightblue"
"AAD021_004371","yellow"
"AAD021_004374","turquoise"
"AAD021_004377","cyan"
"AAD021_004378","red"
"AAD021_004381","brown"
"AAD021_004382","salmon"
"AAD021_004383","magenta"
"AAD021_004385","tan"
"AAD021_004386","yellow"
"AAD021_004387","blue"
"AAD021_004389","turquoise"
"AAD021_004390","green"
"AAD021_004391","cyan"
"AAD021_004392","turquoise"
"AAD021_004395","magenta"
"AAD021_004396","tan"
"AAD021_004399","turquoise"
"AAD021_004400","purple"
"AAD021_004401","pink"
"AAD021_004404","greenyellow"
"AAD021_004405","greenyellow"
"AAD021_004407","midnightblue"
"AAD021_004409","royalblue"
"AAD021_004411","grey"
"AAD021_004412","skyblue3"
"AAD021_004414","red"
"AAD021_004415","royalblue"
"AAD021_004420","red"
"AAD021_004421","magenta"
"AAD021_004422","green"
"AAD021_004423","grey60"
"AAD021_004424","turquoise"
"AAD021_004425","paleturquoise"
"AAD021_004427","orange"
"AAD021_004428","magenta"
"AAD021_004430","cyan"
"AAD021_004432","turquoise"
"AAD021_004433","magenta"
"AAD021_004438","sienna3"
"AAD021_004443","paleturquoise"
"AAD021_004445","turquoise"
"AAD021_004448","tan"
"AAD021_004449","red"
"AAD021_004452","blue"
"AAD021_004454","turquoise"
"AAD021_004460","grey"
"AAD021_004461","grey"
"AAD021_004467","brown"
"AAD021_004469","red"
"AAD021_004471","darkolivegreen"
"AAD021_004473","midnightblue"
"AAD021_004477","purple"
"AAD021_004478","darkturquoise"
"AAD021_004481","lightsteelblue1"
"AAD021_004482","white"
"AAD021_004484","green"
"AAD021_004485","purple"
"AAD021_004488","darkmagenta"
"AAD021_004489","lightyellow"
"AAD021_004490","magenta"
"AAD021_004500","greenyellow"
"AAD021_004502","mediumpurple3"
"AAD021_004505","yellow"
"AAD021_004507","lightcyan"
"AAD021_004514","skyblue"
"AAD021_004515","royalblue"
"AAD021_004516","yellow"
"AAD021_004517","greenyellow"
"AAD021_004518","green"
"AAD021_004521","steelblue"
"AAD021_004522","black"
"AAD021_004524","blue"
"AAD021_004525","lightcyan"
"AAD021_004535","darkgrey"
"AAD021_004537","white"
"AAD021_004540","white"
"AAD021_004542","blue"
"AAD021_004547","darkturquoise"
"AAD021_004549","pink"
"AAD021_004552","lightsteelblue1"
"AAD021_004553","black"
"AAD021_004554","brown"
"AAD021_004560","green"
"AAD021_004561","tan"
"AAD021_004574","red"
"AAD021_004575","turquoise"
"AAD021_004576","yellow"
"AAD021_004578","darkgreen"
"AAD021_004580","grey60"
"AAD021_004581","turquoise"
"AAD021_004582","green"
"AAD021_004583","turquoise"
"AAD021_004584","grey"
"AAD021_004585","greenyellow"
"AAD021_004586","grey"
"AAD021_004589","darkgrey"
"AAD021_004590","royalblue"
"AAD021_004594","darkolivegreen"
"AAD021_004599","tan"
"AAD021_004600","darkturquoise"
"AAD021_004601","lightgreen"
"AAD021_004602","turquoise"
"AAD021_004603","blue"
"AAD021_004605","brown"
"AAD021_004606","purple"
"AAD021_004610","paleturquoise"
"AAD021_004611","darkorange"
"AAD021_004612","skyblue3"
"AAD021_004616","plum1"
"AAD021_004617","greenyellow"
"AAD021_004622","darkgreen"
"AAD021_004623","turquoise"
"AAD021_004631","blue"
"AAD021_004633","tan"
"AAD021_004635","cyan"
"AAD021_004636","lightcyan"
"AAD021_004637","grey"
"AAD021_004638","midnightblue"
"AAD021_004639","saddlebrown"
"AAD021_004640","midnightblue"
"AAD021_004643","green"
"AAD021_004645","darkorange"
"AAD021_004650","orange"
"AAD021_004652","lightgreen"
"AAD021_004658","paleturquoise"
"AAD021_004666","white"
"AAD021_004667","brown"
"AAD021_004669","blue"
"AAD021_004673","purple"
"AAD021_004679","turquoise"
"AAD021_004683","skyblue3"
"AAD021_004684","skyblue3"
"AAD021_004685","steelblue"
"AAD021_004686","midnightblue"
"AAD021_004687","lightgreen"
"AAD021_004688","greenyellow"
"AAD021_004690","darkorange"
"AAD021_004691","turquoise"
"AAD021_004692","darkturquoise"
"AAD021_004697","pink"
"AAD021_004705","cyan"
"AAD021_004706","darkred"
"AAD021_004707","red"
"AAD021_004709","brown"
"AAD021_004710","blue"
"AAD021_004712","darkred"
"AAD021_004713","blue"
"AAD021_004714","darkorange"
"AAD021_004715","brown"
"AAD021_004717","turquoise"
"AAD021_004756","midnightblue"
"AAD021_004762","brown"
"AAD021_004764","plum1"
"AAD021_001792","yellow"
"AAD021_001793","grey60"
"AAD021_001794","salmon"
"AAD021_001795","black"
"AAD021_001796","blue"
"AAD021_001797","yellow"
"AAD021_001833","red"
"AAD021_001834","sienna3"
"AAD021_001848","violet"
"AAD021_001865","lightyellow"
"AAD021_001868","red"
"AAD021_001899","black"
"AAD021_001907","blue"
"AAD021_001915","brown"
"AAD021_001916","black"
"AAD021_001920","brown"
"AAD021_001921","orange"
"AAD021_001930","brown"
"AAD021_001932","pink"
"AAD021_001992","blue"
"AAD021_002003","purple"
"AAD021_002004","orange"
"AAD021_002008","brown"
"AAD021_002009","skyblue"
"AAD021_002010","lightgreen"
"AAD021_002011","turquoise"
"AAD021_002012","darkturquoise"
"AAD021_002015","darkmagenta"
"AAD021_002016","lightyellow"
"AAD021_002023","turquoise"
"AAD021_002027","brown"
"AAD021_002036","turquoise"
"AAD021_002041","black"
"AAD021_002044","blue"
"AAD021_002045","skyblue3"
"AAD021_002046","turquoise"
"AAD021_002047","orangered4"
"AAD021_002048","purple"
"AAD021_002049","turquoise"
"AAD021_002050","red"
"AAD021_002051","blue"
"AAD021_002052","lightyellow"
"AAD021_002053","turquoise"
"AAD021_002055","turquoise"
"AAD021_002057","black"
"AAD021_002061","paleturquoise"
"AAD021_002063","brown"
"AAD021_002066","lightgreen"
"AAD021_002073","salmon"
"AAD021_002074","darkgrey"
"AAD021_002075","darkolivegreen"
"AAD021_002077","greenyellow"
"AAD021_002079","violet"
"AAD021_002081","darkgreen"
"AAD021_002082","plum1"
"AAD021_002083","white"
"AAD021_002084","tan"
"AAD021_002092","green"
"AAD021_002093","brown"
"AAD021_002095","magenta"
"AAD021_002096","black"
"AAD021_002097","blue"
"AAD021_002098","green"
"AAD021_002100","violet"
"AAD021_002103","darkolivegreen"
"AAD021_002104","skyblue"
"AAD021_002105","brown"
"AAD021_002106","midnightblue"
"AAD021_002111","blue"
"AAD021_002112","green"
"AAD021_002115","tan"
"AAD021_002120","yellow"
"AAD021_002123","cyan"
"AAD021_002152","tan"
"AAD021_002153","magenta"
"AAD021_002154","grey"
"AAD021_002155","darkmagenta"
"AAD021_002157","sienna3"
"AAD021_002158","salmon"
"AAD021_002163","salmon"
"AAD021_002164","darkred"
"AAD021_002171","grey60"
"AAD021_002173","turquoise"
"AAD021_002174","turquoise"
"AAD021_002175","blue"
"AAD021_002176","blue"
"AAD021_002177","turquoise"
"AAD021_002178","mediumpurple3"
"AAD021_002180","lightyellow"
"AAD021_002187","purple"
"AAD021_002188","blue"
"AAD021_002191","yellow"
"AAD021_002192","blue"
"AAD021_002193","royalblue"
"AAD021_002200","turquoise"
"AAD021_002202","yellow"
"AAD021_002203","purple"
"AAD021_002204","tan"
"AAD021_002205","green"
"AAD021_002206","black"
"AAD021_002207","red"
"AAD021_002214","darkolivegreen"
"AAD021_002215","midnightblue"
"AAD021_002218","lightcyan"
"AAD021_002219","magenta"
"AAD021_002222","yellow"
"AAD021_002224","midnightblue"
"AAD021_002225","brown"
"AAD021_002227","yellow"
"AAD021_002233","orangered4"
"AAD021_002234","turquoise"
"AAD021_002237","skyblue"
"AAD021_002239","green"
"AAD021_002240","yellow"
"AAD021_002243","blue"
"AAD021_002246","blue"
"AAD021_002247","grey60"
"AAD021_002249","turquoise"
"AAD021_002250","turquoise"
"AAD021_002253","darkturquoise"
"AAD021_002254","black"
"AAD021_002255","brown"
"AAD021_002256","green"
"AAD021_002257","yellow"
"AAD021_002258","orange"
"AAD021_002259","cyan"
"AAD021_002266","red"
"AAD021_002269","tan"
"AAD021_002270","tan"
"AAD021_002272","green"
"AAD021_002275","pink"
"AAD021_002277","purple"
"AAD021_002280","turquoise"
"AAD021_002282","brown"
"AAD021_002283","midnightblue"
"AAD021_002284","white"
"AAD021_002287","pink"
"AAD021_002289","saddlebrown"
"AAD021_002290","red"
"AAD021_002291","black"
"AAD021_002292","turquoise"
"AAD021_002293","magenta"
"AAD021_002294","yellowgreen"
"AAD021_002295","turquoise"
"AAD021_002296","green"
"AAD021_002297","grey"
"AAD021_002299","blue"
"AAD021_002301","red"
"AAD021_002302","midnightblue"
"AAD021_002303","yellow"
"AAD021_002304","blue"
"AAD021_002305","lightyellow"
"AAD021_002306","blue"
"AAD021_002309","magenta"
"AAD021_002310","black"
"AAD021_002311","grey"
"AAD021_002312","turquoise"
"AAD021_002313","blue"
"AAD021_002315","yellowgreen"
"AAD021_002316","black"
"AAD021_002317","yellow"
"AAD021_002321","salmon"
"AAD021_002323","darkorange"
"AAD021_002324","green"
"AAD021_002325","cyan"
"AAD021_002326","steelblue"
"AAD021_002327","turquoise"
"AAD021_002329","yellow"
"AAD021_002330","lightcyan"
"AAD021_002331","darkolivegreen"
"AAD021_002334","skyblue"
"AAD021_002335","black"
"AAD021_002336","grey"
"AAD021_002337","brown"
"AAD021_002338","brown"
"AAD021_002339","pink"
"AAD021_002340","sienna3"
"AAD021_002343","lightcyan"
"AAD021_002344","pink"
"AAD021_002345","tan"
"AAD021_002349","steelblue"
"AAD021_002352","white"
"AAD021_002353","cyan"
"AAD021_002355","royalblue"
"AAD021_002356","darkturquoise"
"AAD021_002358","darkgreen"
"AAD021_002359","darkmagenta"
"AAD021_002360","purple"
"AAD021_002361","paleturquoise"
"AAD021_002362","turquoise"
"AAD021_002363","royalblue"
"AAD021_002364","royalblue"
"AAD021_002365","tan"
"AAD021_002367","purple"
"AAD021_002368","red"
"AAD021_002370","plum1"
"AAD021_002371","grey60"
"AAD021_002372","purple"
"AAD021_002374","grey60"
"AAD021_002375","green"
"AAD021_002376","turquoise"
"AAD021_002377","grey"
"AAD021_002383","darkred"
"AAD021_002390","skyblue3"
"AAD021_002391","tan"
"AAD021_002392","darkolivegreen"
"AAD021_002393","red"
"AAD021_002394","red"
"AAD021_002395","magenta"
"AAD021_002396","orange"
"AAD021_002398","purple"
"AAD021_002399","turquoise"
"AAD021_002400","darkred"
"AAD021_002401","violet"
"AAD021_002402","plum1"
"AAD021_002403","darkturquoise"
"AAD021_002405","tan"
"AAD021_002406","brown"
"AAD021_002408","plum1"
"AAD021_002412","turquoise"
"AAD021_002413","violet"
"AAD021_002418","pink"
"AAD021_002422","purple"
"AAD021_002423","blue"
"AAD021_002425","pink"
"AAD021_002426","lightcyan"
"AAD021_002427","grey60"
"AAD021_002428","brown"
"AAD021_002429","blue"
"AAD021_002430","brown"
"AAD021_002431","yellow"
"AAD021_002432","red"
"AAD021_002433","cyan"
"AAD021_002434","magenta"
"AAD021_002436","midnightblue"
"AAD021_002438","yellowgreen"
"AAD021_002439","grey"
"AAD021_002440","red"
"AAD021_002441","midnightblue"
"AAD021_002442","greenyellow"
"AAD021_002443","salmon"
"AAD021_002444","pink"
"AAD021_002448","green"
"AAD021_002449","red"
"AAD021_002450","turquoise"
"AAD021_002451","blue"
"AAD021_002454","turquoise"
"AAD021_002460","darkturquoise"
"AAD021_002461","pink"
"AAD021_002462","skyblue"
"AAD021_002463","turquoise"
"AAD021_002464","salmon"
"AAD021_002465","yellowgreen"
"AAD021_002469","orangered4"
"AAD021_002471","darkturquoise"
"AAD021_002472","darkturquoise"
"AAD021_002480","greenyellow"
"AAD021_002481","skyblue"
"AAD021_002482","salmon"
"AAD021_002483","black"
"AAD021_002487","pink"
"AAD021_002489","green"
"AAD021_002491","sienna3"
"AAD021_002492","darkgreen"
"AAD021_002493","red"
"AAD021_002494","darkred"
"AAD021_002495","green"
"AAD021_002496","brown"
"AAD021_002497","turquoise"
"AAD021_002500","steelblue"
"AAD021_002507","steelblue"
"AAD021_002508","sienna3"
"AAD021_002509","lightcyan"
"AAD021_002511","black"
"AAD021_002512","black"
"AAD021_002513","grey60"
"AAD021_002516","salmon"
"AAD021_002517","pink"
"AAD021_002518","paleturquoise"
"AAD021_002519","orange"
"AAD021_002521","salmon"
"AAD021_002522","turquoise"
"AAD021_002524","cyan"
"AAD021_002525","turquoise"
"AAD021_002526","brown"
"AAD021_002527","darkred"
"AAD021_002528","darkolivegreen"
"AAD021_002529","lightgreen"
"AAD021_002530","turquoise"
"AAD021_002532","yellow"
"AAD021_002533","red"
"AAD021_002534","skyblue3"
"AAD021_002536","darkgrey"
"AAD021_002538","magenta"
"AAD021_002541","tan"
"AAD021_002542","green"
"AAD021_002543","grey"
"AAD021_002545","turquoise"
"AAD021_002546","skyblue"
"AAD021_002549","lightgreen"
"AAD021_002551","red"
"AAD021_002552","cyan"
"AAD021_002553","orange"
"AAD021_002554","lightcyan"
"AAD021_002556","black"
"AAD021_002557","white"
"AAD021_002559","blue"
"AAD021_002561","sienna3"
"AAD021_002563","turquoise"
"AAD021_002565","orange"
"AAD021_002567","steelblue"
"AAD021_002568","yellow"
"AAD021_002570","yellow"
"AAD021_002571","purple"
"AAD021_002572","pink"
"AAD021_002573","magenta"
"AAD021_002574","red"
"AAD021_002575","darkred"
"AAD021_002577","yellowgreen"
"AAD021_002578","darkred"
"AAD021_002579","red"
"AAD021_002580","red"
"AAD021_002584","turquoise"
"AAD021_002586","darkmagenta"
"AAD021_002590","brown"
"AAD021_002592","lightgreen"
"AAD021_002593","tan"
"AAD021_002595","darkgreen"
"AAD021_002598","yellow"
"AAD021_002599","darkorange"
"AAD021_002600","yellow"
"AAD021_002601","brown"
"AAD021_002602","blue"
"AAD021_002605","darkgreen"
"AAD021_002606","pink"
"AAD021_002607","red"
"AAD021_002608","darkturquoise"
"AAD021_002611","plum1"
"AAD021_002612","purple"
"AAD021_002615","magenta"
"AAD021_002617","royalblue"
"AAD021_002620","blue"
"AAD021_002621","yellow"
"AAD021_002622","lightgreen"
"AAD021_002623","royalblue"
"AAD021_002626","blue"
"AAD021_002627","lightgreen"
"AAD021_002628","black"
"AAD021_002629","turquoise"
"AAD021_002630","brown"
"AAD021_002631","yellow"
"AAD021_002632","paleturquoise"
"AAD021_002634","midnightblue"
"AAD021_002635","cyan"
"AAD021_002636","steelblue"
"AAD021_002637","salmon"
"AAD021_002638","darkturquoise"
"AAD021_002639","orange"
"AAD021_002640","yellow"
"AAD021_002642","blue"
"AAD021_002643","yellowgreen"
"AAD021_002644","saddlebrown"
"AAD021_002648","lightgreen"
"AAD021_002650","royalblue"
"AAD021_002652","royalblue"
"AAD021_002653","violet"
"AAD021_002654","greenyellow"
"AAD021_002655","turquoise"
"AAD021_002656","magenta"
"AAD021_002657","turquoise"
"AAD021_002658","magenta"
"AAD021_002660","brown"
"AAD021_002662","blue"
"AAD021_002663","orange"
"AAD021_002664","cyan"
"AAD021_002669","purple"
"AAD021_002671","turquoise"
"AAD021_002674","yellow"
"AAD021_002675","salmon"
"AAD021_002676","violet"
"AAD021_002677","turquoise"
"AAD021_002679","brown"
"AAD021_002680","violet"
"AAD021_002681","midnightblue"
"AAD021_002685","black"
"AAD021_002686","turquoise"
"AAD021_002687","purple"
"AAD021_002689","lightsteelblue1"
"AAD021_002690","brown"
"AAD021_002693","darkmagenta"
"AAD021_002694","green"
"AAD021_002695","green"
"AAD021_002696","royalblue"
"AAD021_002699","skyblue"
"AAD021_002700","yellow"
"AAD021_002701","salmon"
"AAD021_002703","midnightblue"
"AAD021_002707","darkmagenta"
"AAD021_002708","turquoise"
"AAD021_002709","violet"
"AAD021_002711","midnightblue"
"AAD021_002713","darkgrey"
"AAD021_002714","yellow"
"AAD021_002715","brown"
"AAD021_002717","turquoise"
"AAD021_002719","blue"
"AAD021_002720","red"
"AAD021_002721","yellow"
"AAD021_002722","green"
"AAD021_002723","green"
"AAD021_002725","turquoise"
"AAD021_002728","darkturquoise"
"AAD021_002729","tan"
"AAD021_002731","cyan"
"AAD021_002732","salmon"
"AAD021_002735","turquoise"
"AAD021_002736","pink"
"AAD021_002737","tan"
"AAD021_002739","brown"
"AAD021_002740","pink"
"AAD021_002741","lightgreen"
"AAD021_002742","skyblue"
"AAD021_002744","blue"
"AAD021_002745","turquoise"
"AAD021_002748","blue"
"AAD021_002749","greenyellow"
"AAD021_002750","green"
"AAD021_002753","saddlebrown"
"AAD021_002754","brown"
"AAD021_002755","brown"
"AAD021_002757","purple"
"AAD021_002758","saddlebrown"
"AAD021_002759","darkolivegreen"
"AAD021_002760","green"
"AAD021_002761","darkred"
"AAD021_002770","cyan"
"AAD021_002774","turquoise"
"AAD021_002776","darkred"
"AAD021_002778","saddlebrown"
"AAD021_002779","green"
"AAD021_002782","red"
"AAD021_002783","blue"
"AAD021_002784","blue"
"AAD021_002786","orangered4"
"AAD021_002787","plum1"
"AAD021_002788","darkgrey"
"AAD021_002790","green"
"AAD021_002791","skyblue"
"AAD021_002792","black"
"AAD021_002793","black"
"AAD021_002797","yellow"
"AAD021_002803","skyblue3"
"AAD021_002806","pink"
"AAD021_002807","sienna3"
"AAD021_002808","steelblue"
"AAD021_002809","green"
"AAD021_002810","royalblue"
"AAD021_002811","lightyellow"
"AAD021_002814","saddlebrown"
"AAD021_002815","turquoise"
"AAD021_002817","white"
"AAD021_002818","blue"
"AAD021_002819","midnightblue"
"AAD021_002820","midnightblue"
"AAD021_002822","grey60"
"AAD021_002823","darkgrey"
"AAD021_002825","blue"
"AAD021_002826","grey60"
"AAD021_002831","purple"
"AAD021_002835","midnightblue"
"AAD021_002838","pink"
"AAD021_002840","saddlebrown"
"AAD021_002846","blue"
"AAD021_002848","tan"
"AAD021_002851","pink"
"AAD021_002852","paleturquoise"
"AAD021_002854","turquoise"
"AAD021_002856","cyan"
"AAD021_002858","brown"
"AAD021_002861","darkgrey"
"AAD021_002862","darkgrey"
"AAD021_002863","orange"
"AAD021_002864","red"
"AAD021_002865","darkgrey"
"AAD021_002866","tan"
"AAD021_002869","black"
"AAD021_002871","brown"
"AAD021_002874","black"
"AAD021_002876","greenyellow"
"AAD021_002877","red"
"AAD021_002879","purple"
"AAD021_002880","lightyellow"
"AAD021_002882","lightcyan"
"AAD021_002888","lightsteelblue1"
"AAD021_002889","midnightblue"
"AAD021_002893","brown"
"AAD021_002896","turquoise"
"AAD021_002897","turquoise"
"AAD021_002898","turquoise"
"AAD021_002900","salmon"
"AAD021_002902","turquoise"
"AAD021_002903","lightyellow"
"AAD021_002905","steelblue"
"AAD021_002912","green"
"AAD021_002917","salmon"
"AAD021_002919","darkgreen"
"AAD021_002920","yellow"
"AAD021_002924","magenta"
"AAD021_002926","white"
"AAD021_002927","grey"
"AAD021_002928","turquoise"
"AAD021_002931","saddlebrown"
"AAD021_002932","skyblue"
"AAD021_002933","steelblue"
"AAD021_002938","darkturquoise"
"AAD021_002939","pink"
"AAD021_002942","purple"
"AAD021_002943","skyblue"
"AAD021_002944","black"
"AAD021_002945","turquoise"
"AAD021_002951","green"
"AAD021_002953","darkturquoise"
"AAD021_002954","greenyellow"
"AAD021_002958","grey"
"AAD021_002959","brown"
"AAD021_002960","white"
"AAD021_002962","paleturquoise"
"AAD021_002964","brown"
"AAD021_002966","plum1"
"AAD021_002967","pink"
"AAD021_002968","yellow"
"AAD021_002977","grey"
"AAD021_002979","magenta"
"AAD021_002980","purple"
"AAD021_002986","salmon"
"AAD021_002988","cyan"
"AAD021_002989","turquoise"
"AAD021_002990","pink"
"AAD021_002993","blue"
"AAD021_002995","cyan"
"AAD021_002997","cyan"
"AAD021_002998","magenta"
"AAD021_003004","red"
"AAD021_003007","saddlebrown"
"AAD021_003008","turquoise"
"AAD021_003010","pink"
"AAD021_003013","turquoise"
"AAD021_003015","grey"
"AAD021_003016","blue"
"AAD021_003017","grey"
"AAD021_003021","yellow"
"AAD021_003022","black"
"AAD021_003023","turquoise"
"AAD021_003026","grey"
"AAD021_003031","cyan"
"AAD021_003032","purple"
"AAD021_003035","salmon"
"AAD021_003043","darkorange"
"AAD021_003048","pink"
"AAD021_003049","grey"
"AAD021_003051","yellow"
"AAD021_003052","red"
"AAD021_003054","magenta"
"AAD021_003057","tan"
"AAD021_003058","steelblue"
"AAD021_003062","brown"
"AAD021_003063","darkturquoise"
"AAD021_003064","lightyellow"
"AAD021_003070","grey"
"AAD021_003072","turquoise"
"AAD021_003073","orange"
"AAD021_003074","lightcyan"
"AAD021_003075","yellow"
"AAD021_003076","blue"
"AAD021_003077","turquoise"
"AAD021_003078","black"
"AAD021_003079","blue"
"AAD021_003080","blue"
"AAD021_003081","lightsteelblue1"
"AAD021_003082","blue"
"AAD021_003083","purple"
"AAD021_003087","brown"
"AAD021_003088","turquoise"
"AAD021_003091","darkolivegreen"
"AAD021_003092","lightgreen"
"AAD021_003095","plum1"
"AAD021_003096","steelblue"
"AAD021_003097","brown"
"AAD021_003098","turquoise"
"AAD021_003100","yellow"
"AAD021_003103","sienna3"
"AAD021_003107","paleturquoise"
"AAD021_003108","blue"
"AAD021_003109","skyblue"
"AAD021_003112","orange"
"AAD021_003115","darkolivegreen"
"AAD021_003117","green"
"AAD021_003118","turquoise"
"AAD021_003119","cyan"
"AAD021_003120","cyan"
"AAD021_003126","saddlebrown"
"AAD021_003127","green"
"AAD021_003128","turquoise"
"AAD021_003130","lightyellow"
"AAD021_003132","blue"
"AAD021_003133","lightgreen"
"AAD021_003134","darkred"
"AAD021_003135","midnightblue"
"AAD021_003136","blue"
"AAD021_003138","turquoise"
"AAD021_003142","turquoise"
"AAD021_003143","grey"
"AAD021_003144","darkturquoise"
"AAD021_003155","sienna3"
"AAD021_003156","salmon"
"AAD021_003159","blue"
"AAD021_003167","cyan"
"AAD021_003168","darkorange"
"AAD021_003172","purple"
"AAD021_003173","skyblue"
"AAD021_003174","green"
"AAD021_003175","turquoise"
"AAD021_003176","grey60"
"AAD021_003177","plum1"
"AAD021_003181","cyan"
"AAD021_003182","black"
"AAD021_003185","lightcyan"
"AAD021_003186","darkgreen"
"AAD021_003189","blue"
"AAD021_003192","darkred"
"AAD021_003193","yellow"
"AAD021_003194","grey60"
"AAD021_003201","grey"
"AAD021_003203","darkolivegreen"
"AAD021_003204","yellow"
"AAD021_003205","pink"
"AAD021_003207","darkorange"
"AAD021_003212","white"
"AAD021_003215","cyan"
"AAD021_003216","turquoise"
"AAD021_003217","royalblue"
"AAD021_003220","turquoise"
"AAD021_003221","white"
"AAD021_003223","black"
"AAD021_003226","red"
"AAD021_003231","blue"
"AAD021_003232","blue"
"AAD021_003233","purple"
"AAD021_003244","grey"
"AAD021_003248","yellow"
"AAD021_003249","lightcyan"
"AAD021_003250","green"
"AAD021_003253","salmon"
"AAD021_003254","lightcyan"
"AAD021_003259","turquoise"
"AAD021_003260","turquoise"
"AAD021_003261","yellow"
"AAD021_003262","grey"
"AAD021_003265","steelblue"
"AAD021_003266","grey"
"AAD021_003267","yellow"
"AAD021_003268","pink"
"AAD021_003270","turquoise"
"AAD021_003271","blue"
"AAD021_003272","black"
"AAD021_003273","pink"
"AAD021_003274","blue"
"AAD021_003276","turquoise"
"AAD021_003278","brown"
"AAD021_003279","lightcyan"
"AAD021_003285","royalblue"
"AAD021_003286","blue"
"AAD021_003287","yellow"
"AAD021_003289","blue"
"AAD021_003290","greenyellow"
"AAD021_003291","darkgrey"
"AAD021_003292","lightgreen"
"AAD021_003293","red"
"AAD021_003300","tan"
"AAD021_003303","magenta"
"AAD021_003305","steelblue"
"AAD021_003306","greenyellow"
"AAD021_003307","brown"
"AAD021_003313","purple"
"AAD021_003317","darkturquoise"
"AAD021_003318","blue"
"AAD021_003320","tan"
"AAD021_003322","grey60"
"AAD021_003323","royalblue"
"AAD021_003324","darkgrey"
"AAD021_003325","orangered4"
"AAD021_003330","brown"
"AAD021_003331","yellow"
"AAD021_003332","yellow"
"AAD021_003333","lightyellow"
"AAD021_003337","lightcyan"
"AAD021_003341","darkgrey"
"AAD021_003342","lightyellow"
"AAD021_003343","turquoise"
"AAD021_003344","black"
"AAD021_003350","white"
"AAD021_003351","red"
"AAD021_003352","turquoise"
"AAD021_003353","lightsteelblue1"
"AAD021_003356","tan"
"AAD021_003364","plum1"
"AAD021_003365","turquoise"
"AAD021_003366","salmon"
"AAD021_003367","pink"
"AAD021_003369","brown"
"AAD021_003370","brown"
"AAD021_003372","brown"
"AAD021_003374","lightgreen"
"AAD021_003376","salmon"
"AAD021_003377","tan"
"AAD021_003380","darkolivegreen"
"AAD021_003384","lightcyan"
"AAD021_003385","lightyellow"
"AAD021_003389","blue"
"AAD021_003390","pink"
"AAD021_003391","blue"
"AAD021_003393","lightgreen"
"AAD021_003401","cyan"
"AAD021_003404","brown"
"AAD021_003406","brown"
"AAD021_003411","blue"
"AAD021_003412","pink"
"AAD021_003414","magenta"
"AAD021_003415","green"
"AAD021_003418","yellow"
"AAD021_003420","black"
"AAD021_003424","saddlebrown"
"AAD021_003425","midnightblue"
"AAD021_003428","grey"
"AAD021_003429","red"
"AAD021_003431","turquoise"
"AAD021_003434","yellow"
"AAD021_003435","brown"
"AAD021_003436","steelblue"
"AAD021_003438","black"
"AAD021_000010","orangered4"
"AAD021_000016","salmon"
"AAD021_000030","red"
"AAD021_000031","turquoise"
"AAD021_000045","lightcyan"
"AAD021_000049","grey60"
"AAD021_000052","lightsteelblue1"
"AAD021_000054","tan"
"AAD021_000056","greenyellow"
"AAD021_000057","black"
"AAD021_000058","purple"
"AAD021_000062","pink"
"AAD021_000063","lightyellow"
"AAD021_000064","blue"
"AAD021_000066","violet"
"AAD021_000069","salmon"
"AAD021_000070","turquoise"
"AAD021_000072","darkred"
"AAD021_000074","darkturquoise"
"AAD021_000075","blue"
"AAD021_000082","tan"
"AAD021_000084","violet"
"AAD021_000091","darkturquoise"
"AAD021_000093","paleturquoise"
"AAD021_000097","brown"
"AAD021_000128","lightcyan"
